unitKey,chassis,model,techBase,rulesLevel,relativePath,weaponIndex,mtfWeaponName,mtfLocation,normalizedLocation,resolutionStatus,chosenWeaponId,chosenWeaponName,chosenTechBase,matchedBy,matchedText,slotMatchStatus,matchingSlotIndexes,matchingSlotValues,reason
meks-rec-guides-ilclan-vol-22-doom-courser-c,Doom Courser,C,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser C.mtf,4,LRM 15,Left Torso,leftTorso,matched,clan_lrm_15,LRM 15,Clan,name,LRM 15,matchedSlot,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11,CLLRM15 (OMNIPOD); CLLRM15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD); Clan Ammo LRM-15 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-doom-courser-d,Doom Courser,D,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser D.mtf,0,HAG/40,Left Torso,leftTorso,matched,clan_hyper_assault_gauss_40,Hyper-Assault Gauss 40,Clan,altName,HAG/40,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10; 11; 12,CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD); CLHAG40 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-rec-guides-ilclan-vol-22-doom-courser-d,Doom Courser,D,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser D.mtf,1,ER PPC,Right Torso,rightTorso,matched,clan_er_ppc,ER PPC,Clan,name,ER PPC,matchedSlot,1; 2,CLERPPC (T) (OMNIPOD); CLERPPC (T) (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-doom-courser-prime,Doom Courser,Prime,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser Prime.mtf,0,ER PPC,Right Torso,rightTorso,matched,clan_er_ppc,ER PPC,Clan,name,ER PPC,matchedSlot,6; 7,CLERPPC (T) (OMNIPOD); CLERPPC (T) (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-doom-courser-prime,Doom Courser,Prime,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser Prime.mtf,1,LRM 20,Right Torso,rightTorso,matched,clan_lrm_20,LRM 20,Clan,name,LRM 20,matchedSlot,1; 2; 3; 4; 8; 9,CLLRM20 (T) (OMNIPOD); CLLRM20 (T) (OMNIPOD); CLLRM20 (T) (OMNIPOD); CLLRM20 (T) (OMNIPOD); Clan Ammo LRM-20 (Clan) Artemis-capable (OMNIPOD); Clan Ammo LRM-20 (Clan) Artemis-capable (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-doom-courser-prime,Doom Courser,Prime,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Doom Courser Prime.mtf,2,Gauss Rifle,Left Torso,leftTorso,matched,clan_gauss_rifle,Gauss Rifle,Clan,name,Gauss Rifle,matchedSlot,1; 2; 3; 4; 5; 6,CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m,Goliath,GOL-3M,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M.mtf,0,LRM 10,Left Torso,leftTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,4; 5; 9; 10,LRM 10; LRM 10; IS Ammo LRM-10; IS Ammo LRM-10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m,Goliath,GOL-3M,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M.mtf,1,Machine Gun,Left Torso,leftTorso,matched,is_machine_gun,Machine Gun,Inner Sphere,name,Machine Gun,matchedSlot,6; 7; 8,Machine Gun; IS Ammo MG - Full; IS Ammo MG - Full,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m,Goliath,GOL-3M,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M.mtf,2,Gauss Rifle,Right Torso,rightTorso,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,matchedSlot,4; 5; 6; 7; 8; 9; 10,ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m,Goliath,GOL-3M,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M.mtf,3,LRM 10,Right Torso,rightTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,11; 12,LRM 10; LRM 10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m,Goliath,GOL-3M,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M.mtf,4,Machine Gun,Center Torso,centerTorso,matched,is_machine_gun,Machine Gun,Inner Sphere,name,Machine Gun,matchedSlot,11,Machine Gun,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m2,Goliath,GOL-3M2,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M2.mtf,0,LRM 10,Left Torso,leftTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,4; 5; 8; 9,LRM 10; LRM 10; IS Ammo LRM-10; IS Ammo LRM-10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m2,Goliath,GOL-3M2,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M2.mtf,1,LRM 10,Right Torso,rightTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,11; 12,LRM 10; LRM 10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m2,Goliath,GOL-3M2,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M2.mtf,2,Gauss Rifle,Right Torso,rightTorso,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,matchedSlot,4; 5; 6; 7; 8; 9; 10,ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m2,Goliath,GOL-3M2,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M2.mtf,3,Small Pulse Laser,Center Torso,centerTorso,matched,is_small_pulse_laser,Small Pulse Laser,Inner Sphere,name,Small Pulse Laser,matchedSlot,11,ISSmallPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-3m2,Goliath,GOL-3M2,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-3M2.mtf,4,Small Pulse Laser,Left Torso,leftTorso,matched,is_small_pulse_laser,Small Pulse Laser,Inner Sphere,name,Small Pulse Laser,matchedSlot,6,ISSmallPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7c,Goliath,GOL-7C,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7C.mtf,0,Streak SRM 6,Right Torso,rightTorso,matched,is_streak_srm_6,Streak SRM 6,Inner Sphere,name,Streak SRM 6,matchedSlot,10; 11,ISStreakSRM6; ISStreakSRM6,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7c,Goliath,GOL-7C,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7C.mtf,1,Ultra AC/10,Right Torso,rightTorso,matched,is_ultra_ac_10,Ultra AC/10,Inner Sphere,name,Ultra AC/10,matchedSlot,3; 4; 5; 6; 7; 8; 9,ISUltraAC10; ISUltraAC10; ISUltraAC10; ISUltraAC10; ISUltraAC10; ISUltraAC10; ISUltraAC10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7c,Goliath,GOL-7C,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7C.mtf,2,ER Medium Laser,Center Torso,centerTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,11,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7c,Goliath,GOL-7C,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7C.mtf,3,ER Medium Laser,Left Torso,leftTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7c,Goliath,GOL-7C,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7C.mtf,4,Streak SRM 6,Left Torso,leftTorso,matched,is_streak_srm_6,Streak SRM 6,Inner Sphere,name,Streak SRM 6,matchedSlot,3; 4; 6; 7,ISStreakSRM6; ISStreakSRM6; IS Streak SRM 6 Ammo; IS Streak SRM 6 Ammo,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,0,Heavy PPC,Right Torso,rightTorso,matched,is_heavy_ppc,Heavy PPC,Inner Sphere,name,Heavy PPC,matchedSlot,3; 4; 5; 6,Heavy PPC; Heavy PPC; Heavy PPC; Heavy PPC,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,1,MRM 10,Left Torso,leftTorso,matched,is_mrm_10,MRM 10,Inner Sphere,name,MRM 10,matchedSlot,3; 4; 8; 9,MRM 10; MRM 10; IS MRM 10 Ammo; IS MRM 10 Ammo,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,2,MRM 10,Right Torso,rightTorso,matched,is_mrm_10,MRM 10,Inner Sphere,name,MRM 10,matchedSlot,8; 9,MRM 10; MRM 10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,3,Machine Gun,Center Torso,centerTorso,matched,is_machine_gun,Machine Gun,Inner Sphere,name,Machine Gun,matchedSlot,12,Machine Gun,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,4,Machine Gun,Left Torso,leftTorso,matched,is_machine_gun,Machine Gun,Inner Sphere,name,Machine Gun,matchedSlot,6; 7,Machine Gun; IS Machine Gun Ammo - Half,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,5,M-Pod,Front Right Leg,frontRightLeg,unmatched,,,,,,noMatchingSlotInDeclaredLocation,,,"No weapon.ts name/altName/id matched ""M-Pod"" after normalizing to ""M-Pod""."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,6,M-Pod,Front Left Leg,frontLeftLeg,unmatched,,,,,,noMatchingSlotInDeclaredLocation,,,"No weapon.ts name/altName/id matched ""M-Pod"" after normalizing to ""M-Pod""."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,7,M-Pod,Rear Right Leg,rearRightLeg,unmatched,,,,,,noMatchingSlotInDeclaredLocation,,,"No weapon.ts name/altName/id matched ""M-Pod"" after normalizing to ""M-Pod""."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,8,M-Pod,Rear Left Leg,rearLeftLeg,unmatched,,,,,,noMatchingSlotInDeclaredLocation,,,"No weapon.ts name/altName/id matched ""M-Pod"" after normalizing to ""M-Pod""."
meks-rec-guides-ilclan-vol-22-goliath-gol-7k,Goliath,GOL-7K,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7K.mtf,9,M-Pod,Center Torso,centerTorso,unmatched,,,,,,noMatchingSlotInDeclaredLocation,,,"No weapon.ts name/altName/id matched ""M-Pod"" after normalizing to ""M-Pod""."
meks-rec-guides-ilclan-vol-22-goliath-gol-7r,Goliath,GOL-7R,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7R.mtf,0,LRM 10,Left Torso,leftTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,3; 4; 6; 7,LRM 10; LRM 10; IS Ammo LRM-10; IS Ammo LRM-10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7r,Goliath,GOL-7R,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7R.mtf,1,LRM 10,Right Torso,rightTorso,matched,is_lrm_10,LRM 10,Inner Sphere,name,LRM 10,matchedSlot,10; 11,LRM 10; LRM 10,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7r,Goliath,GOL-7R,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7R.mtf,2,ER Medium Laser,Center Torso,centerTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,11,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7r,Goliath,GOL-7R,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7R.mtf,3,ER Medium Laser,Left Torso,leftTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-goliath-gol-7r,Goliath,GOL-7R,Inner Sphere,Standard,meks/Rec Guides ilClan/Vol 22/Goliath GOL-7R.mtf,4,Gauss Rifle,Right Torso,rightTorso,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,matchedSlot,3; 4; 5; 6; 7; 8; 9,ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-a,Jade Phoenix,A,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix A.mtf,0,Large Pulse Laser,Left Arm,leftArm,matched,clan_large_pulse_laser,Large Pulse Laser,Clan,name,Large Pulse Laser,matchedSlot,3; 4,CLLargePulseLaser (OMNIPOD); CLLargePulseLaser (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-a,Jade Phoenix,A,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix A.mtf,1,Medium Pulse Laser,Left Arm,leftArm,matched,clan_medium_pulse_laser,Medium Pulse Laser,Clan,name,Medium Pulse Laser,matchedSlot,5,CLMediumPulseLaser (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-a,Jade Phoenix,A,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix A.mtf,2,Small Pulse Laser,Left Arm,leftArm,matched,clan_small_pulse_laser,Small Pulse Laser,Clan,name,Small Pulse Laser,matchedSlot,6,CLSmallPulseLaser (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-a,Jade Phoenix,A,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix A.mtf,3,Ultra AC/20,Right Arm,rightArm,matched,clan_ultra_ac_20,Ultra AC/20,Clan,name,Ultra AC/20,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10,CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD); CLUltraAC20 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-b,Jade Phoenix,B,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix B.mtf,0,Gauss Rifle,Left Arm,leftArm,matched,clan_gauss_rifle,Gauss Rifle,Clan,name,Gauss Rifle,matchedSlot,3; 4; 5; 6; 7; 8,CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-b,Jade Phoenix,B,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix B.mtf,1,Gauss Rifle,Right Arm,rightArm,matched,clan_gauss_rifle,Gauss Rifle,Clan,name,Gauss Rifle,matchedSlot,3; 4; 5; 6; 7; 8,CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD); CLGaussRifle (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-b,Jade Phoenix,B,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix B.mtf,2,Improved Heavy Large Laser,Left Torso,leftTorso,matched,clan_improved_heavy_large_laser,Improved Heavy Large Laser,Clan,name,Improved Heavy Large Laser,matchedSlot,8; 9; 10,CLImprovedHeavyLargeLaser (OMNIPOD); CLImprovedHeavyLargeLaser (OMNIPOD); CLImprovedHeavyLargeLaser (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-b,Jade Phoenix,B,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix B.mtf,3,Improved Heavy Medium Laser,Right Torso,rightTorso,matched,clan_improved_heavy_medium_laser,Improved Heavy Medium Laser,Clan,name,Improved Heavy Medium Laser,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-c,Jade Phoenix,C,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix C.mtf,0,ATM 12,Left Arm,leftArm,matched,clan_atm_12,ATM 12,Clan,name,ATM 12,matchedSlot,3; 4; 5; 6; 7; 8,CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); Clan Ammo ATM-12 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-c,Jade Phoenix,C,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix C.mtf,1,ATM 12,Right Arm,rightArm,matched,clan_atm_12,ATM 12,Clan,name,ATM 12,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10,CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); CLATM12 (OMNIPOD); Clan Ammo ATM-12 (OMNIPOD); Clan Ammo ATM-12 ER (OMNIPOD); Clan Ammo ATM-12 HE (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-c,Jade Phoenix,C,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix C.mtf,2,SRM 6,Left Torso,leftTorso,matched,clan_srm_6,SRM 6,Clan,name,SRM 6,matchedSlot,8; 9,CLSRM6 (OMNIPOD); Clan Ammo SRM-6 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-rec-guides-ilclan-vol-22-jade-phoenix-c,Jade Phoenix,C,Clan,Advanced,meks/Rec Guides ilClan/Vol 22/Jade Phoenix C.mtf,3,SRM 6,Right Torso,rightTorso,matched,clan_srm_6,SRM 6,Clan,name,SRM 6,matchedSlot,8; 9,CLSRM6 (OMNIPOD); Clan Ammo SRM-6 (OMNIPOD),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
